crucifict;art,1
crucifix;art,1
crud;fashion,1;health,1;technology,1
cruel;art,2
cruikshank;beauty,1
crum;basketball,1;beauty,1
crump;technology,2
crunch;nature,1
crusad;fashion,2;university,1
crush;travel,2
cruso;beauty,1
crust;nature,8
crutz;health,2
cruyff;football,33
cruz;football,66;politics,176
cruzju;football,11
cry;art,2;beauty,1;technology,1
cryog;technology,1
cryon;technology,3
cryopreserv;technology,3
cryoprotect;technology,3
crypt;politics,11
cryptococc;health,1
cryptograph;technology,3
cryst;films,3;nature,16;politics,33;technology,2
crystal;beauty,1;nature,2;politics,11
crystallin;technology,1
crystallograph;nature,1
crédit;beauty,1
cs;films,7
cs1;art,1;beauty,6;films,1;health,15;nature,1;politics,77;technology,2
csa;beauty,1
csaba;nature,1
csaky;art,2
cshperspect;health,2;nature,6
cso;gossip,2
cspan;beauty,2
csr;gossip,1
css;beauty,1
ct;beauty,2;gossip,2;nature,2;politics,11;technology,1
ctc;travel,3
cth12;technology,1
cth1k;technology,2
ctv;health,1
cu;nature,1;university,2
cuando;politics,11
cub;art,26;basketball,5;films,2;football,22;health,4;nature,1;politics,99;technology,2;university,5
cubao;basketball,1
cubit;art,1
cubo;art,2
cuck;gossip,1
cue;gossip,7;health,1
cuenta;politics,11
cufes2;nature,1
cuff;fashion,5
cufflink;beauty,1;fashion,1
cuir;fashion,2
cuisin;art,2
cuissard;football,33
cuja;university,1
cuju;basketball,1
cul;beauty,1;football,33
culin;travel,2
culmin;art,3;beauty,1;nature,1;university,1
culot;fashion,4
culprit;art,1
cult;art,53;basketball,1;beauty,21;fashion,21;films,13;football,33;gossip,20;health,8;nature,2;politics,99;technology,39;travel,22;university,22
cultur;fashion,1
culturel;art,2
culturem;technology,1
culturemed;fashion,1;films,2
cum;beauty,1;fashion,2;health,1;university,1
cumberland;beauty,2;technology,1
cummerbund;beauty,1;fashion,1
cumnock;gossip,1
cumulonimb;health,1
cun;technology,1
cunh;health,1;politics,11;university,1
cunningham;art,2;basketball,2;football,22
cup;basketball,24;football,649;nature,1;technology,2
cupston;technology,1
cur;art,11;basketball,5;beauty,11;fashion,9;films,3;football,209;gossip,4;health,38;nature,38;politics,154;technology,31;travel,2;university,16
curaçao;politics,44;university,1
curb;basketball,1;university,1
curca;health,1
curfew;basketball,2;politics,11
curi;university,6
curios;gossip,1;travel,2
curl;basketball,1;fashion,1
curlin;health,1
curricul;nature,1;university,28
curry;basketball,1;football,33
curs;art,5;beauty,1;health,1;technology,1;travel,1
cursit;gossip,1
curt;art,1;basketball,1;beauty,4
curtail;beauty,1
curv;art,2;fashion,2;films,2;health,2;nature,4
curvy;beauty,1
cury;health,1;nature,1;university,1
cushm;beauty,1
custody;politics,11;technology,1
custom;beauty,2;fashion,8;health,1;nature,1;politics,77;technology,29;travel,1;university,4
customers’;fashion,1
cut;art,1;basketball,4;beauty,5;fashion,11;films,23;gossip,1;nature,1;politics,11;technology,10;university,2
cutaway;films,1
cuttechniqueblindfold;films,1
cutthro;basketball,1
cv;health,1;technology,1;university,1
cvc;technology,1
cvd;technology,1
cwh;beauty,2
cy;art,6
cyan;films,7;health,1;nature,1
cyanamid;nature,2
cyanid;nature,17
cyano;nature,1
cyanoacetyl;nature,4
cyanoal;nature,1
cyanobacter;health,1;nature,2
cyanobutadiynyl;nature,1
cyanodecapentayn;nature,1
cyanodiacetyl;nature,1
cyanoethynyl;nature,1
cyanoformaldehyd;nature,1
cyanog;nature,1
cyanohexatriyn;nature,1
cyanomethanimin;nature,1
cyanomethyl;nature,1
cyanopentaacetyl;nature,1
cyanosulfid;nature,2
cyanotetr;nature,1
cyanotriacetyl;nature,1
cyb;gossip,2
cyberb;gossip,1
cybercult;technology,2
cybermethodolog;technology,3
cyberpunk;art,2
cyc;art,1;basketball,5;beauty,1;fashion,2;films,17;gossip,3;health,4;nature,26;politics,44;technology,4;travel,18;university,30
cycla;fashion,6
cyclohex;health,2
cyclohexanol;health,1
cyclon;basketball,1;nature,1
cyclop;art,2
cyclopropenon;nature,1
cyclopropenylid;nature,1
cyclopropynylidyn;nature,1
cylind;art,2;films,1
cylindr;fashion,2
cyn;gossip,1
cynth;basketball,1;nature,1
cypr;basketball,1;football,22;politics,143;university,4
cypriot;technology,2
cyprus1;politics,66
cyr;university,2
cyrena;gossip,1
cyril;technology,1
cys055;health,1
cystein;health,1
cytidin;nature,3
cytogenet;nature,1
cytokin;health,1
cytolog;gossip,1
cytomegalovir;health,5
cytosin;nature,5
cytotox;health,1
czaj;nature,2
czech;art,2;basketball,2;football,44;gossip,1;politics,88;university,5
czechoslovak;basketball,2;football,121;politics,22
cécile;nature,1;politics,22
césar;football,44;nature,1
césarcésar;football,22
césarjulio;football,11
césarpaulo;football,11
cézanne;art,5
código;university,1
córdoba;fashion,1
côte;health,3;university,1
cārvāka;gossip,1
d000163;health,1
d1;football,11;technology,1
d2;nature,1;technology,1
d3;technology,1
d4;gossip,1
d4163;health,2
d5;technology,1
d6;technology,1
d612;university,1
d613;university,1
d636;university,1
d672;university,2
d675;university,1
d9;technology,1
da;art,7;beauty,1;football,55;health,2;nature,1;politics,22;technology,1;university,2
dab;health,2
dac;politics,22
dacourt;football,33
dad;art,18
dada;art,2
daddy;technology,1
dafn;nature,1
dag;fashion,6
daghr;politics,22
dah;politics,22
dahl;politics,11
dahlem;gossip,1
dai;art,6;basketball,3;beauty,1;fashion,15;films,5;gossip,2;health,5;nature,10;politics,121;technology,4
dailyemerald;university,1
dairy;politics,11
dakot;beauty,5;politics,297
dal;politics,22;university,2
dala;gossip,4
dalberg;politics,22
dalipagić;basketball,1
dalla;beauty,1;politics,33
dallasnew;politics,11
dalmacio;politics,11
dalrympl;nature,3;technology,1
dalto;fashion,1
dalton;nature,1
daly;basketball,10
dalí;art,2
dam;art,5;beauty,4;fashion,1;films,2;health,3;nature,3;politics,110;technology,7;travel,1;university,2
damask;fashion,2
damn;beauty,1
damnat;art,1
damnatio;university,1
damon;technology,1
dampy;basketball,1
damy;art,1;basketball,1
dan;art,5;basketball,2;films,1;football,22;gossip,1;health,1;politics,110;technology,2;university,2
dang;basketball,1;beauty,3;films,1;gossip,3;health,3;politics,33;technology,2;travel,7;university,1
danidan;football,22
daniel;art,4;basketball,2;beauty,5;football,66;gossip,4;health,1;nature,6;politics,99;technology,5;university,2
danieldaniel;football,11
daniell;politics,11
danilo;football,11;politics,22
danny;politics,22
dannydanny;football,33
dans;gossip,3;university,2
dant;art,10;basketball,1;beauty,1;films,2;gossip,16;health,2;university,2
dantley;basketball,1
danto;art,4;beauty,3
danz;university,1
dar;films,1;football,22;gossip,1;health,1;nature,2;travel,1
darcy;politics,11
darf;art,2
dari;football,11
darin;technology,2
dariusdari;football,11
darjeel;travel,1
dark;art,2;beauty,2;fashion,2;films,2;gossip,1;nature,53;technology,2;travel,2;university,1
darkest;beauty,1
darl;beauty,1;nature,1
darleen;university,2
darmo;films,1
darnel;basketball,1
daroff;health,1
darp;technology,1
darrel;basketball,1;politics,77;technology,1
darrendar;football,22
darryl;basketball,2;football,11;politics,11
dart;art,10
dartmo;technology,1
dartmou;basketball,1;politics,11
dartnel;nature,1
daru;football,33
darwin;beauty,2;gossip,1;nature,20
das;art,2;health,1;university,1
dash;films,1
dassault;technology,1
dat;art,5;basketball,46;beauty,3;fashion,9;films,7;football,88;gossip,4;health,14;nature,16;politics,275;technology,106;travel,5;university,11
databas;fashion,1;films,1;football,22;health,15;nature,2;technology,1;travel,1;university,4
date—especially;technology,1
daub;technology,1
dauch;health,1
daud;art,1
daught;art,2;beauty,4;nature,7
daughtry;beauty,1
dauguet;health,1
daumy;art,1
daun;university,1
daunt;films,1
dauphin;university,1
dav;basketball,2;beauty,7;films,1;health,1;politics,11;university,1
davedav;football,11
david;art,36;basketball,8;beauty,29;films,8;football,209;gossip,7;health,3;nature,21;politics,198;technology,7;travel,1;university,6
daviddavid;basketball,2;football,99
davidovich;nature,1
davidson;basketball,1;travel,1
davordav;football,11
davutoğlu;politics,11
davy;art,2;basketball,1;gossip,2;nature,7
davíð;politics,11
daw;beauty,1
dawkin;gossip,1;nature,6
dawn;art,1;beauty,3;films,2;gossip,1;nature,1
dawson;university,1
day;art,16;basketball,11;beauty,22;fashion,6;films,10;gossip,3;health,13;nature,8;politics,132;technology,6;travel,6;university,8
daydream;technology,1
daylight;nature,1
daytim;health,1
dayton;beauty,1;politics,22
daz;fashion,2
dazzl;basketball,1;films,1;technology,1
db;health,1
dba;university,1
dbot;technology,2
dc;art,7;beauty,1;health,3;politics,11;technology,4;university,1
dcc4;technology,1
dcl;university,1
dclinpsy;university,1
dcm;university,1
dct;technology,1
dd;university,1
ddm;technology,1
ddot;nature,1
dds;university,2
de;art,99;basketball,3;beauty,6;fashion,19;films,3;football,737;gossip,13;health,9;nature,12;politics,638;technology,16;travel,2;university,64
dea;art,8;basketball,4;beauty,10;films,1;gossip,2;health,14;politics,11;technology,2;university,4
deacon;politics,11
dead;art,4;basketball,3;beauty,3;fashion,1;films,2;football,649;gossip,5;health,2;nature,1;politics,33;technology,2;travel,3;university,2
deadhead;travel,1
deadlin;politics,11;technology,1
deaf;basketball,2
deal;art,3;basketball,3;beauty,1;films,1;gossip,1;health,1;nature,1;politics,220;technology,4;travel,1;university,2
dealt;nature,1;politics,11
deam;nature,3
dean;basketball,1;football,33;health,1;politics,22;technology,1;university,2
deann;health,1
death;art,1;beauty,3;health,17;technology,1;travel,3
deb;art,20;beauty,18;fashion,1;films,2;gossip,5;health,1;nature,3;politics,638;technology,5;university,10
debatesparticip;beauty,1
debernard;basketball,1
debit;technology,1
debjan;nature,2
deborah;art,1;gossip,2;university,1
debord;fashion,1;films,2
debr;art,1;fashion,1;nature,1
debrah;gossip,1
debt;art,4;nature,2;politics,55;university,1
debuchy;football,22
debussch;basketball,1
debut;basketball,1;films,1;football,33;technology,1
dec;art,10;beauty,4;fashion,10;films,1;health,2;technology,4;university,1
decad;art,10;basketball,2;beauty,1;fashion,4;films,9;football,22;gossip,1;health,3;nature,2;politics,22;technology,7;travel,1;university,3
decades—one;travel,1
decamp;art,2
decanol;health,1
decay;films,3;health,1;nature,4
deceit;gossip,4
deceiv;art,5;films,1;gossip,2
decel;nature,5
decemb;art,11;basketball,34;beauty,18;fashion,2;films,4;football,220;gossip,4;health,23;nature,25;politics,132;technology,12;travel,5;university,15
deceptionform;fashion,1;films,2
decid;art,6;basketball,2;beauty,22;fashion,2;films,2;gossip,8;health,6;nature,1;politics,44;technology,6;travel,1;university,11
decim;technology,1
deciph;technology,1
deck;travel,3
deckard;technology,2
deckl;art,2
decl;beauty,17;football,11;gossip,1;health,3;politics,143;university,8
declin;beauty,3;fashion,2;films,6;health,3;nature,5;technology,4;university,2
deco;art,5;football,33
decock;health,1
decompos;nature,3
decomposit;health,1;nature,4
deconstruct;art,2;gossip,1;nature,2
decontext;art,2
decor;art,1
decoupl;nature,3;travel,1
decr;art,1
decreas;art,1;films,1;gossip,3;health,19;nature,6;technology,2;travel,1;university,2
decry;fashion,1
decss;technology,1
decí;politics,11
ded;basketball,1;beauty,5;fashion,1;films,2;gossip,2;nature,2;politics,11;technology,2;travel,1;university,4
deduc;politics,22
dee;gossip,2;health,1
deek;health,2
deem;beauty,2;fashion,1;health,1;nature,1;politics,11;university,8
deen;health,1
deep;art,2;beauty,2;films,2;gossip,1;health,2;nature,19;university,1
deeply;art,2;beauty,3;health,1;nature,1;technology,1
deer;fashion,2;university,1
deetm;university,1
deevaristo;football,11
deez;politics,11
def;basketball,7;beauty,16;football,22;gossip,1;health,1;politics,99;travel,1;university,1
defac;fashion,2
defam;gossip,1
default;beauty,1
defect;beauty,1;football,11;health,1
defend;art,1;basketball,26;beauty,10;fashion,1;football,1177;gossip,2;politics,44;technology,1;university,6
defens;art,3;basketball,17;beauty,2;gossip,1;nature,3;technology,9;university,1
defenseless;gossip,1
deficit;nature,1
deficy;health,10
defin;art,12;beauty,4;fashion,4;films,3;gossip,13;health,16;nature,11;politics,110;technology,14;travel,2;university,14
definit;art,19;basketball,1;beauty,1;fashion,1;films,7;gossip,6;health,22;nature,11;politics,44;technology,22;travel,6;university,10
defo;beauty,1;football,33
deforest;health,1;nature,1;travel,1
deform;art,1;films,1;nature,3
deft;beauty,1
defunct;basketball,2;football,55;politics,22;university,2
defuncttournamentsamerica;basketball,1
defus;beauty,1
defy;art,2;beauty,2;fashion,2;university,1
deg;art,2;gossip,1
dega;art,2
degass;nature,1
degenhardt;health,1
degr;art,2;basketball,1;films,23;gossip,2;health,5;nature,6;politics,22;technology,1;travel,3;university,557
degrad;films,1;health,1;nature,2;travel,2
degraff;university,2
degreediplôm;university,1
degreesvt;university,1
degreeundergraduatefirst;university,1
dehn;art,4
dehnert;basketball,1
dehum;gossip,1
dehydr;health,5;nature,1
dehydrogenas;health,5;nature,1
dei;nature,1;politics,11;university,2
deim;nature,1
dekel;health,1;nature,1
del;art,6;beauty,3;fashion,4;films,2;football,187;gossip,1;health,1;nature,4;politics,44;technology,6;travel,1;university,9
delacroix;art,1
delaney;art,2
delano;beauty,1
delaport;health,1
delarg;technology,1
delaroch;art,2
delaunay;art,4
delaw;beauty,2;politics,242
delay;basketball,1;beauty,1;health,3;politics,11;travel,1;university,1
deledel;football,11
deleg;beauty,3;gossip,1;politics,198
delfo;football,44
delgado;politics,11
delh;art,1;gossip,1;health,1;nature,2
delib;art,3;basketball,1;beauty,1;fashion,1;health,1;politics,11;technology,1
deliciar;fashion,1
delight;art,1;gossip,1
delin;politics,11
delinqu;technology,2
delivery;beauty,1;films,1;gossip,1;health,5;nature,2;technology,3
dell;university,4
dellep;technology,1
dello;university,1
dell’istruzione;university,4
dell’università;university,4
deloit;politics,11
delphin;art,1
delr;politics,11
delt;politics,44;technology,7
deltoid;technology,3
delud;gossip,1
dem;fashion,1;films,1;gossip,3;politics,11
demand;art,2;beauty,7;fashion,4;films,7;gossip,5;nature,1;technology,10;university,6
demarco;films,2
demarest;health,1
demerit;university,1
demiurg;nature,1
democr;art,3;basketball,1;beauty,46;fashion,3;films,4;gossip,10;health,1;politics,968;technology,7;university,5
democrit;nature,1
demograph;art,4;fashion,1;politics,33
demoisel;art,2
demon;art,1
demonolog;art,1
demonst;art,7;basketball,3;beauty,2;fashion,1;films,7;gossip,5;nature,15;technology,12;travel,1;university,4
demosth;art,1
demot;technology,1
dempst;gossip,1
demu;art,2
demusset;beauty,1
demy;films,1
den;art,8;basketball,1;beauty,7;films,1;football,55;gossip,6;health,7;nature,9;politics,66;technology,1;university,2
dendrit;health,2
deneef;university,1
deng;university,1
denigr;art,2
denilson;football,11
denim;beauty,1;fashion,1
denison;health,1
denmark;art,1;basketball,1;football,275;nature,2;politics,88;university,6
dennisden;football,22
dennison;beauty,2
denomin;art,1;basketball,1;beauty,1;university,2
denot;films,1;football,11;health,1;politics,11;university,3
denount;beauty,5;politics,11
dens;beauty,1;fashion,2;films,1;health,19;nature,27;technology,5
dent;health,1;politics,11;technology,3;travel,2;university,6
dentic;technology,1
denton;beauty,1
denv;university,2
deny;art,4;gossip,2;health,2;politics,33;university,2
denílson;football,11
deont;gossip,1
deontolog;gossip,1
deoxyg;health,2
dep;art,3;basketball,1;fashion,1;films,3;health,1;nature,2;technology,6;university,2
depart;art,4;beauty,10;fashion,1;films,2;football,33;gossip,3;health,14;nature,5;politics,143;technology,3;travel,4;university,28
depend;art,7;basketball,2;beauty,2;fashion,3;films,6;gossip,5;health,15;nature,18;politics,121;technology,6;travel,3;university,24
dependenciesand;university,1
depens;nature,1
depict;art,20;beauty,8;fashion,8;films,1;gossip,2;health,1;nature,3;technology,1
deplet;health,10;nature,2;technology,1;travel,2
deploy;politics,11;technology,2
depolym;health,1
deportiv;football,11
deposit;nature,7;politics,11;technology,36;university,1
depositionelectron;technology,1
depot;technology,3;travel,2
depr;beauty,1;health,4
deprav;art,1
deprec;beauty,1
depress;art,4;beauty,6;fashion,1;films,1;gossip,4;health,5;university,2
deproton;health,5
dept;technology,1
deptford;technology,1
depth;nature,1;technology,2
deputy;politics,44
der;art,17;basketball,1;beauty,4;fashion,8;films,5;football,11;gossip,7;health,7;nature,13;politics,22;technology,8;university,15
derb;football,11
derby;basketball,1;football,22
derek;basketball,2;football,11;nature,1
derekderek;football,11
derid;art,1;beauty,1
derived—be;nature,1
dermatit;health,1
dermatol;health,2
dermatovenerologic;health,1
derog;gossip,2
derp;art,2
derrid;art,1
deryk;football,11
des;art,7;basketball,1;fashion,2;football,66;health,1;nature,3;technology,2;university,10
desail;football,77
desalegn;politics,22
desalin;health,1;travel,1
desc;nature,2;travel,2;university,1
descarga;technology,1
descend;art,9;beauty,2;fashion,3;health,1;nature,4;travel,1
deschamp;football,44
describ;art,15;basketball,11;beauty,7;fashion,4;films,5;football,22;gossip,13;health,9;nature,14;politics,44;technology,9;university,14
desd;football,11
deseretnew;politics,11
desert;beauty,3;nature,5;technology,1;travel,2
deserv;university,1
desideros;art,1
design;art,6;basketball,4;beauty,6;fashion,173;films,11;gossip,4;health,1;nature,10;politics,66;technology,81;travel,4;university,22
design–bid–build;fashion,1
design–build;fashion,1
desir;art,2;beauty,4;fashion,3;films,1;gossip,7;health,2;politics,11;technology,10;university,1
desk;travel,2
desktop;technology,13
desland;gossip,1
deslandr;fashion,4
desmond;football,11;nature,2;university,1
desno;art,2
desol;nature,1
desorb;nature,1
desp;beauty,4
despit;art,2;basketball,4;beauty,11;fashion,1;films,3;gossip,1;health,3;nature,5;politics,88;technology,2;travel,1;university,8
despréaux;gossip,1
dess;health,1;university,1
dest;gossip,1;university,1
destin;films,1;politics,11;travel,14
destiny;beauty,1
destroy;beauty,5;gossip,5;health,2;politics,11;technology,1;travel,1;university,1
destruct;art,1;beauty,1;nature,1;politics,11;technology,5;travel,1;university,1
det;politics,22;technology,1;travel,1
detach;beauty,1;politics,11;travel,2
detail;art,10;beauty,5;fashion,8;films,2;football,33;gossip,2;health,2;nature,6;politics,110;technology,3;university,4
detailsborn;beauty,1
detain;art,1
detect;beauty,1;health,2;nature,15;politics,11;technology,2;travel,1
deterg;health,1
determin;art,8;basketball,1;beauty,10;fashion,1;films,2;gossip,3;health,18;nature,10;politics,77;technology,10;university,13
detery;films,3
detlef;basketball,1
deto;technology,1
deton;technology,3
detract;basketball,1;gossip,1
detrit;nature,3
detroit;basketball,2;beauty,1;fashion,3;gossip,1;nature,1;politics,11
detry;gossip,2;politics,22;technology,1
deubet;politics,11
deuter;nature,1
deuteratedmolec;nature,1
deuterid;nature,1
deuterocanon;art,2
deutsch;health,1;technology,1
deux;gossip,1
deuxièm;university,1
dev;beauty,5;fashion,1;films,9;gossip,2;politics,33;technology,21;travel,1
devalu;university,1
devaras;health,1
devast;nature,2;technology,1
develop;art,26;basketball,11;beauty,3;fashion,23;films,31;gossip,20;health,41;nature,25;politics,242;technology,99;travel,9;university,29
development—e;technology,1
devil;basketball,2;technology,3;university,1
devo;nature,2
devoid;technology,1
devolv;politics,11
devot;art,1;basketball,1;beauty,2;fashion,1;gossip,1;politics,11;university,3
devuono;technology,1
devy;gossip,18;nature,2
devětsil;art,2
dew;nature,1
dewaquez;football,55
dewey;art,1;beauty,5;gossip,1
dewit;art,1;beauty,3
dext;technology,1
dezub;health,1
df;football,1903
dge;technology,1
dh;films,5;health,1
dhamm;gossip,1
dhamma;gossip,1
dharamsal;basketball,1
dhoinin;politics,11
dhsc;university,1
dhul;art,1;politics,22
di;art,9;films,2;football,110;health,1;politics,33;university,26
dia;technology,1
diabet;health,2
diacet;films,2
diacetyl;nature,2
diacrit;technology,2
diagenes;nature,1
diaghilev;art,2
diagnos;health,28
diagnost;art,1
diagon;fashion,2;health,1
diagram;films,1;health,4
dialect;art,4;university,2
dialog;art,4;fashion,1;films,5;gossip,1;health,1;politics,11
diamet;basketball,2;nature,4;technology,2
diamond;basketball,1;gossip,1;nature,1;technology,3;university,1
dian;basketball,1;health,1;nature,2
dianz;technology,1
diap;beauty,2;fashion,3
diario;politics,11
diariovasco;travel,1
diarr;football,121
diarrh;health,1
diarrhe;health,6
diary;art,3;basketball,1;university,1
diaryleth;technology,2
diaspor;health,1
diatom;nature,1
diaz;politics,22;technology,1
diazenyl;nature,1
diazon;health,1
dibbet;films,1
dibenz;nature,1
dibrov;nature,2
dicaprio;films,1
dicarbid;nature,1
dicarbon;nature,1
dicarboxyl;nature,1
diccionar;football,22
diccionario;technology,2
dicey;politics,11
dichotom;nature,1
dick;nature,1;technology,2
dickel;technology,1
dickey;fashion,4
dickinson;football,44
dickson;films,6
dicky;art,1
dict;art,7;beauty,5;fashion,2;films,2;gossip,10;health,4;nature,9;politics,88;technology,15;travel,3;university,7
dictyostel;gossip,1
didact;technology,1
diddl;basketball,1
diderot;art,1;beauty,3
didierdidy;football,22
didn’t;university,1
didrikson;basketball,1
didy;football,33;politics,22
didí;football,11
die;art,6;basketball,2;films,1;football,11;health,5;nature,1;technology,2
diebenkorn;art,2
died;art,3;beauty,10;fashion,2;health,4;technology,3;university,1
dieget;films,2
diego;art,2;beauty,1;fashion,2;football,44;nature,1;politics,44;technology,2;university,2
diegodiego;football,11
dien;art,2;health,1
dier;football,33
dierck;nature,1
diet;health,15;politics,33;technology,1;travel,2
dieterl;basketball,1
diethyl;health,4
diff;art,34;basketball,7;beauty,11;fashion,20;films,20;football,11;gossip,22;health,19;nature,44;politics,154;technology,25;travel,4;university,33
differenty;art,1;gossip,1;health,1;nature,3;technology,1;university,2
difficul;beauty,3;fashion,2;films,1;health,1;nature,3;politics,22;technology,1;travel,2
difficult;art,6;basketball,5;fashion,1;films,1;gossip,7;health,1;nature,2;politics,44;technology,5;travel,1;university,2
difficy;gossip,1
diffract;technology,1
diffus;health,2;nature,6;technology,3;university,1
difonzo;gossip,2
dig;basketball,1;fashion,2;technology,1;travel,1
digest;beauty,1;health,2;nature,3;technology,2
diggin;beauty,4
digit;art,2;basketball,2;beauty,2;fashion,3;films,58;gossip,1;health,1;nature,1;politics,44;technology,42;university,2
digital8;technology,1
digitaljourn;technology,1
dign;beauty,1;fashion,2;gossip,1;health,1
dihydroxyaceton;nature,1
dii;films,1
dik;nature,1;travel,1
dilemm;basketball,1;gossip,4;technology,4
dilemma;gossip,1
dilim;university,4
dilip;nature,1
dillin;technology,1
dilm;politics,22
dilut;art,2;beauty,1;nature,1
dily;nature,1
dim;art,1;films,1;health,1;technology,7
dimend;art,6;basketball,2;beauty,2;films,7;gossip,2;health,1;nature,3;technology,31;travel,1;university,1
dimethyl;nature,1
dimethyloct;health,1
dimin;art,2;nature,2
dimitridimitr;football,11
dimitriev;politics,22
din;basketball,1;fashion,4;health,1;university,1
dinero;politics,11
dinosa;health,1;nature,1;technology,1
diod;technology,2
diog;gossip,1;technology,2
diol;health,3
dion;health,1;politics,22
dior;fashion,5
dioxid;health,15;nature,20;technology,1
dioxir;health,1
dioxyg;health,1
dipeptid;nature,2
diplom;beauty,2;films,1;technology,2;university,69
diploma;university,21
diplomadiplôm;university,1
diplomado;university,3
diplomaergotherap;university,1
diplomatura;university,1
diplôm;university,22
diplômé;university,1
dipol;nature,1
diptych;art,1;fashion,6
dir;films,1;politics,11
dirac–milne;nature,1
dirceu;football,22
dirck;beauty,5
direct;art,16;basketball,9;beauty,7;fashion,5;films,35;gossip,15;health,19;nature,20;politics,209;technology,41;travel,7;university,23
direction—that;gossip,1
direcţ;politics,22
diret;university,1
dirk;basketball,1;health,1;nature,3
dirt;fashion,2;gossip,1;travel,1
dirty;nature,1;politics,11;technology,1
dis;basketball,5;films,5;football,11;gossip,1;health,7;technology,1;travel,3
disadv;basketball,2
disagr;art,3;beauty,2;gossip,1;technology,1;university,1
disalvo;technology,1
disambigu;art,2;basketball,1;beauty,2;fashion,1;films,5;gossip,5;health,4;nature,2;politics,22;technology,2;travel,2;university,3
disappear;fashion,1;films,1;gossip,1;nature,1;technology,1;university,2
disappoint;beauty,3;technology,1
disapprov;art,1;beauty,1
disast;art,2;fashion,2;gossip,1;nature,1;travel,13
disavow;art,2
disband;politics,22
disburs;beauty,1
disc;films,7;technology,50
discard;fashion,1;technology,1
discern;films,1;health,1;nature,2;university,1
discgolf;travel,1
discharg;beauty,1;nature,4
discipl;basketball,1;beauty,2;university,1
disciplin;art,6;fashion,1;gossip,1;nature,75;politics,209;technology,1;university,40
disciplinescommunicationdesign;fashion,1
disclos;gossip,1;health,1;politics,11;technology,1;university,1
disco;basketball,2;beauty,1
discograph;football,11
discomfort;health,1;university,1
discontinu;films,1;university,2
discord;health,1
discount;art,1;travel,1
discours;art,1;gossip,2;nature,3
discov;art,4;basketball,2;fashion,2;health,3;nature,14;technology,2;university,3
discovery;art,2;health,5;nature,17;technology,10;travel,3;university,10
discredit;gossip,1;health,3;nature,1;university,1
discret;nature,1;university,2
discrimin;art,2;beauty,3;fashion,1;gossip,2;health,4;university,2
discuss;art,4;basketball,3;beauty,4;fashion,3;films,4;gossip,6;health,7;nature,15;politics,77;technology,8;travel,4;university,13
disdposit;technology,1
diseas;basketball,1;health,107;travel,3
diseaseicd;health,1
disegno;art,3
disempow;gossip,1
disenfranch;beauty,2
disequilibr;nature,1
disfav;beauty,1;nature,1;university,1
disgruntl;beauty,1
disgu;beauty,1;gossip,1
disgust;art,1;beauty,5;university,1
dish;gossip,1
dishonest;beauty,1
dishonesty;university,1
disilicon;nature,1
disinfect;health,1
disinform;films,1;health,1
disingenu;politics,11
disintegr;nature,1
disinterest;beauty,2;gossip,1
disintermedy;technology,1
disinvest;gossip,1
disk;films,2;nature,5;technology,6
dislik;art,4;beauty,1
disloyal;politics,11
dismantl;beauty,1;university,1
dismay;beauty,1
dismiss;gossip,1;politics,33;technology,1;university,7
disney;beauty,2
disneyland;beauty,1
disobedy;art,2;fashion,1;films,3;gossip,2
disobey;art,4
disord;beauty,2;gossip,2;health,15;politics,11
disp;art,2;beauty,1;health,1;nature,1;politics,11
dispatch;basketball,1;beauty,2;politics,22;travel,1;university,1
dispel;beauty,1
dispens;beauty,1;politics,11;technology,1;university,1
dispers;basketball,1;health,1;nature,1;politics,11;technology,1
displac;gossip,4;health,1;politics,11;technology,5;university,2
display;art,4;beauty,1;films,7;gossip,2;health,2;technology,26;university,1
displaysnext;technology,3
displaystyl;nature,8
disposit;nature,1;university,3
disproport;nature,1;politics,11
disprov;nature,1
disput;art,13;beauty,6;gossip,2;health,2;politics,22;technology,2;university,5
disq;basketball,1
disqual;basketball,1;nature,1
disregard;gossip,1;university,1
disrespect;university,1
disrupt;gossip,1;health,2;nature,1;technology,4;university,1
diss;art,2;university,3
dissatisfact;beauty,2;gossip,2
dissect;beauty,1;university,2
dissembl;art,1
dissemin;art,3;gossip,1;health,3;technology,2;university,1
dissert;university,11
dissip;health,1;nature,21
dissocy;gossip,1
dissolv;health,2;nature,1;technology,2
dissolved—i;beauty,1
dist;basketball,2;beauty,2;fashion,3;films,2;gossip,2;health,3;nature,21;technology,1;travel,2
distaff;gossip,1
distance–redshift;nature,1
distil;health,5
distinct;art,14;basketball,2;beauty,5;fashion,10;films,5;gossip,5;health,5;nature,18;politics,121;technology,3;travel,1;university,18
distort;beauty,1;films,1;gossip,1
distract;art,1
distraught;beauty,1
distress;gossip,5;health,1
distribut;art,2;fashion,4;films,27;gossip,1;health,3;nature,12;politics,33;technology,30;university,4
district;art,2;basketball,1;beauty,6;gossip,3;health,1;politics,165;technology,1;travel,3;university,2
district1847–1849;beauty,1
distrito;football,33
distrust;beauty,1;politics,11
disturb;beauty,1;nature,2
disulfid;health,2
disun;beauty,1
dit;health,1
ditch;gossip,1
dithyramb;art,1
ditlev;nature,1
diuret;health,1
diurn;health,1;nature,1
div;basketball,1;travel,5
divac;basketball,1;technology,1
diverg;nature,1;university,2
